Timestamp,CPU Usage (%),Memory Usage (MB),Memory Usage (%),Disk Read Bytes,Disk Write Bytes
2024-04-24 17:06,17.2,6281.300781,38.8306233,35474501,4
2024-04-24 17:06,16.9,6284.484375,38.85030409,35474501,4
2024-04-24 17:06,10.8,6217.707031,38.43749057,35474501,4
2024-04-24 17:06,23.1,6217.628906,38.4370076,35474501,4
2024-04-24 17:06,32.8,6210.175781,38.39093283,35474501,4
2024-04-24 17:06,21.5,6210.621094,38.39368573,35474501,4
2024-04-24 17:06,10.8,6211.226563,38.3974287,35474501,4
2024-04-24 17:07,42.2,6209.417969,38.38624808,35474501,4
2024-04-24 17:07,16.9,6214.886719,38.42005557,35474501,4
2024-04-24 17:07,6.2,6205.726563,38.36342803,35474501,4
2024-04-24 17:07,9.4,6205.183594,38.36007143,35474501,4
2024-04-24 17:07,12.5,6206.429688,38.36777471,35474501,4
2024-04-24 17:07,6.2,6206.421875,38.36772641,35474501,4
2024-04-24 17:07,12.3,6207.144531,38.37219383,35474501,4
2024-04-24 17:07,13.8,6194.144531,38.29182861,35474501,4
2024-04-24 17:07,35.4,6174.234375,38.16874522,35474501,4
2024-04-24 17:07,13.8,6164.175781,38.1065636,35474501,4
2024-04-24 17:07,14.1,6153.105469,38.0381276,35474501,4
2024-04-24 17:07,4.6,6152.445313,38.03404655,35474501,4
2024-04-24 17:07,7.6,6148.128906,38.00736279,35474501,4
2024-04-24 17:07,12.3,6143.878906,37.98108954,35474501,4
2024-04-24 17:07,4.7,6141.59375,37.96696284,35474501,4
2024-04-24 17:07,12.3,6141.519531,37.96650403,35474501,4
2024-04-24 17:07,7.7,6139.25,37.95247392,35474501,4
2024-04-24 17:07,10.8,6133.769531,37.918594,35474501,4
2024-04-24 17:07,6.2,6134.871094,37.92540379,35474501,4
2024-04-24 17:07,12.3,6130.367188,37.89756091,35474501,4
2024-04-24 17:07,3.1,6125.941406,37.870201,35474501,4
2024-04-24 17:07,15.4,6125.417969,37.86696514,35474501,4
2024-04-24 17:07,18.5,6116.09375,37.80932338,35474501,4
2024-04-24 17:07,9.2,6113.558594,37.7936512,35474501,4
2024-04-24 17:07,0,6101.800781,37.72096511,35474501,4
2024-04-24 17:07,7.7,6097.921875,37.69698594,35474501,4
2024-04-24 17:07,1.5,6093.640625,37.67051951,35474501,4
2024-04-24 17:07,9.4,6102.753906,37.72685727,35474501,4
2024-04-24 17:07,12.5,6093.617188,37.67037462,35474501,4
2024-04-24 17:07,17.2,6089.984375,37.64791679,35474501,4
2024-04-24 17:08,14.1,6093.605469,37.67030218,35474501,4
2024-04-24 17:08,12.3,6083.292969,37.60655092,35474501,4
2024-04-24 17:08,6.2,6084.621094,37.61476131,35474501,4
2024-04-24 17:08,7.7,6081.992188,37.59850957,35474501,4
2024-04-24 17:08,13.8,6082.753906,37.60321847,35474501,4
2024-04-24 17:08,16.9,6081.761719,37.59708483,35474501,4
2024-04-24 17:08,50.8,6091.144531,37.65508881,35474501,4
2024-04-24 17:08,20.3,6084.269531,37.61258797,35474501,4
2024-04-24 17:08,27.7,6073.511719,37.54608383,35474501,4
2024-04-24 17:08,21.5,6078.757813,37.57851486,35474501,4
2024-04-24 17:08,40,6069.9375,37.52398822,35474501,4
2024-04-24 17:08,15.6,6079.617188,37.58382747,35474501,4
2024-04-24 17:08,6.2,6079.242188,37.58150924,35474501,4
2024-04-24 17:08,29.2,6070.445313,37.52712749,35474501,4
2024-04-24 17:08,35.9,6070.109375,37.52505074,35474501,4
2024-04-24 17:08,36.9,6070.574219,37.52792438,35474501,4
