Timestamp,CPU Usage (%),Memory Usage (MB),Memory Usage (%),Disk Read Bytes,Disk Write Bytes
2024-04-24 16:43,46.2,6067.265625,37.50747085,35474501,4
2024-04-24 16:43,1.5,6066.859375,37.50495944,35474501,4
2024-04-24 16:43,1.5,6067.238281,37.50730181,35474501,4
2024-04-24 16:43,7.7,6082.488281,37.60157639,35474501,4
2024-04-24 16:43,6.2,6076.074219,37.56192505,35474501,4
2024-04-24 16:43,10.9,6066.785156,37.50450062,35474501,4
2024-04-24 16:43,14.1,6077.105469,37.56830017,35474501,4
2024-04-24 16:43,1.5,6066.679688,37.50384862,35474501,4
2024-04-24 16:43,14.1,6066.773438,37.50442818,35474501,4
2024-04-24 16:43,7.7,6067.03125,37.50602196,35474501,4
2024-04-24 16:43,6.2,6070.578125,37.52794853,35474501,4
2024-04-24 16:43,1.5,6067.21875,37.50718107,35474501,4
2024-04-24 16:43,3.1,6076.328125,37.56349468,35474501,4
2024-04-24 16:43,16.9,6076.527344,37.56472624,35474501,4
2024-04-24 16:43,4.6,6067.554688,37.50925782,35474501,4
2024-04-24 16:43,23.4,6067.222656,37.50720522,35474501,4
2024-04-24 16:43,53.1,6074.511719,37.55226577,35474501,4
2024-04-24 16:43,51.6,6077.34375,37.56977321,35474501,4
2024-04-24 16:43,52.3,6066.457031,37.50247217,35474501,4
2024-04-24 16:43,50,6066.128906,37.50044372,35474501,4
2024-04-24 16:43,66.1,6076.839844,37.56665809,35474501,4
2024-04-24 16:43,47.7,6086.472656,37.62620756,35474501,4
2024-04-24 16:43,47.7,6066.792969,37.50454892,35474501,4
2024-04-24 16:43,59.4,6066.855469,37.50493529,35474501,4
2024-04-24 16:43,48.4,6067.367188,37.5080987,35474501,4
2024-04-24 16:44,38.5,6014.574219,37.18173575,35474501,4
2024-04-24 16:44,40.6,6008.226563,37.14249492,35474501,4
2024-04-24 16:44,50.8,6006.890625,37.13423623,35474501,4
2024-04-24 16:44,40,6008.488281,37.14411285,35474501,4
2024-04-24 16:44,44.6,6008.515625,37.14428189,35474501,4
2024-04-24 16:44,53.1,6007.132813,37.13573342,35474501,4
2024-04-24 16:44,50.8,6027.449219,37.26132822,35474501,4
2024-04-24 16:44,40,6017.375,37.19905001,35474501,4
2024-04-24 16:44,56.2,6009.265625,37.14891834,35474501,4
2024-04-24 16:44,50.8,6007.730469,37.1394281,35474501,4
2024-04-24 16:44,36.9,6008.121094,37.14184292,35474501,4
2024-04-24 16:44,40.6,6018.132813,37.20373476,35474501,4
2024-04-24 16:44,35.4,6008.457031,37.14391966,35474501,4
2024-04-24 16:44,51.6,6008.613281,37.14488559,35474501,4
2024-04-24 16:44,52.3,6008.496094,37.14416115,35474501,4
2024-04-24 16:44,46.1,6018.015625,37.20301031,35474501,4
2024-04-24 16:44,37.5,6008.171875,37.14215684,35474501,4
2024-04-24 16:44,49.2,6016.640625,37.19451015,35474501,4
2024-04-24 16:44,57.8,6008.257813,37.14268811,35474501,4
2024-04-24 16:44,51.4,6018.355469,37.20511121,35474501,4
2024-04-24 16:44,21.6,6093.632813,37.67047122,35474501,4
2024-04-24 16:44,21.5,6095.195313,37.6801305,35474501,4
2024-04-24 16:44,20.3,6087.6875,37.63371765,35474501,4
2024-04-24 16:44,7.7,6097.753906,37.69594757,35474501,4
2024-04-24 16:44,20,6086.644531,37.62727008,35474501,4
2024-04-24 16:44,16.9,6087.457031,37.63229291,35474501,4
2024-04-24 16:44,29.2,6087.140625,37.6303369,35474501,4
2024-04-24 16:44,6.2,6087.242188,37.63096476,35474501,4
2024-04-24 16:44,9.2,6087.339844,37.63156846,35474501,4
2024-04-24 16:45,3.1,6088.6875,37.63989959,35474501,4
2024-04-24 16:45,16.9,6098.9375,37.70326447,35474501,4
2024-04-24 16:45,10.9,6088.175781,37.63673618,35474501,4
2024-04-24 16:45,30.8,6104.972656,37.74057345,35474501,4
2024-04-24 16:45,13.9,6096.824219,37.6902003,35474501,4
2024-04-24 16:45,10.9,6088.632813,37.63956152,35474501,4
2024-04-24 16:45,3.1,6096.617188,37.68892044,35474501,4
2024-04-24 16:45,3.1,6088.320313,37.63762966,35474501,4
2024-04-24 16:45,7.7,6088.746094,37.64026181,35474501,4
2024-04-24 16:45,1.6,6087.371094,37.63176165,35474501,4
2024-04-24 16:45,28.1,6087.554688,37.63289661,35474501,4
2024-04-24 16:45,32.8,6088.707031,37.64002033,35474501,4
2024-04-24 16:45,15.4,6087.457031,37.63229291,35474501,4
2024-04-24 16:45,37.5,6088.441406,37.63837826,35474501,4
2024-04-24 16:45,33.9,6088.441406,37.63837826,35474501,4
2024-04-24 16:45,21.9,6099.128906,37.70444774,35474501,4
2024-04-24 16:45,30.8,6087.699219,37.6337901,35474501,4
2024-04-24 16:45,3.1,6105.785156,37.74559627,35474501,4
2024-04-24 16:45,0,6098.191406,37.69865217,35474501,4
2024-04-24 16:45,0,6087.722656,37.63393499,35474501,4
2024-04-24 16:45,0,6088.320313,37.63762966,35474501,4
2024-04-24 16:45,42.2,6088.574219,37.63919929,35474501,4
2024-04-24 16:45,43.1,6088.722656,37.64011693,35474501,4
2024-04-24 16:45,38.4,6088.0625,37.63603588,35474501,4
2024-04-24 16:45,26.2,6088.363281,37.63789529,35474501,4
2024-04-24 16:45,20,6088.140625,37.63651884,35474501,4
2024-04-24 16:45,53.8,6090.507813,37.65115265,35474501,4
2024-04-24 16:45,31.2,6090.570313,37.65153903,35474501,4
2024-04-24 16:45,60.9,6088.984375,37.64173486,35474501,4
2024-04-24 16:45,26.1,6088.785156,37.6405033,35474501,4
2024-04-24 16:46,30.8,6087.671875,37.63362106,35474501,4
2024-04-24 16:46,46.9,6088.003906,37.63567366,35474501,4
2024-04-24 16:46,40,6096.960938,37.69104548,35474501,4
2024-04-24 16:46,32.3,6094.316406,37.67469715,35474501,4
2024-04-24 16:46,46.1,6088.65625,37.63970641,35474501,4
2024-04-24 16:46,50.8,6088.277344,37.63736403,35474501,4
2024-04-24 16:46,18.5,6088.980469,37.64171071,35474501,4
2024-04-24 16:46,23.1,6088.925781,37.64137263,35474501,4
2024-04-24 16:46,17.2,6087.648438,37.63347617,35474501,4
2024-04-24 16:46,32.3,6097.558594,37.69474016,35474501,4
2024-04-24 16:46,46.1,6087.921875,37.63516654,35474501,4
2024-04-24 16:46,18.8,6088.625,37.63951322,35474501,4
2024-04-24 16:46,53.8,6088.507813,37.63878877,35474501,4
2024-04-24 16:46,44.6,6097.414063,37.69384668,35474501,4
2024-04-24 16:46,35.4,6094.96875,37.6787299,35474501,4
2024-04-24 16:46,36.9,6088.101563,37.63627736,35474501,4
2024-04-24 16:46,10.8,6088.847656,37.64088967,35474501,4
2024-04-24 16:46,43.1,6021.363281,37.22370532,35474501,4
2024-04-24 16:46,16.9,6031.5625,37.28675628,35474501,4
2024-04-24 16:46,7.8,6003.4375,37.11288922,35474501,4
2024-04-24 16:46,29.2,5999.476563,37.08840295,35474501,4
2024-04-24 16:46,18.8,5994.535156,37.05785547,35474501,4
